# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_87_88/
#
# total peaks = 24049
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 3330485.0
# Total tags in peaks = 2982007.0
# Approximate IP efficiency = 89.54%
# tags per bp = 0.001665
# expected tags per peak = 0.125
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.282337e-07
# FDR tag threshold = 5.0
# number of putative peaks = 27650
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3601
#
# cmd = findPeaks posFile_87_88/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
5-187	5	182181116	182181266	-	912.8	0.830	308.000000	739.36	0.00e+00	0.846667	0.521739
7-131	7	133562917	133563067	+	912.8	0.915	305.000000	867.94	0.00e+00	0.927632	0.772727
7-132	7	156515837	156515987	-	912.8	0.977	304.000000	4990.67	0.00e+00	0.976974	0.285714
8-136	8	11531629	11531779	-	912.8	0.990	320.000000	475.30	0.00e+00	0.930921	0.666667
8-148	8	95226582	95226732	+	912.8	0.611	305.000000	2851.81	0.00e+00	0.605960	0.865546
9-109	9	138572275	138572425	-	912.8	0.993	308.000000	81.15	0.00e+00	0.976974	0.571429
9-113	9	147414993	147415143	-	912.8	0.938	305.000000	867.94	0.00e+00	0.937500	0.894737
1-256	1	25711923	25712073	-	909.8	0.862	305.000000	4974.25	0.00e+00	0.940594	0.611111
1-259	1	211727896	211728046	-	909.8	0.766	303.000000	2842.43	0.00e+00	0.745875	0.545455
10-79	10	141910621	141910771	-	909.8	0.777	305.000000	1421.21	0.00e+00	0.488136	0.741722
5-192	5	153987531	153987681	-	909.8	0.648	303.000000	663.23	0.00e+00	0.834483	0.479167
8-149	8	14078404	14078554	-	909.8	0.889	304.000000	865.09	0.00e+00	0.542254	0.623077
8-150	8	58840139	58840289	-	909.8	0.839	304.000000	1658.08	0.00e+00	0.815182	0.232143
8-151	8	131227303	131227453	-	909.8	0.609	303.000000	100.49	0.00e+00	0.549645	0.661417
2-170	2	150652806	150652956	+	906.8	0.683	302.000000	225.36	0.00e+00	0.410596	0.252809
2-171	2	204997256	204997406	-	906.8	0.660	302.000000	19831.33	0.00e+00	0.423841	0.091954
4-158	4	37257735	37257885	+	906.8	0.861	304.000000	1166.55	0.00e+00	0.857616	0.744186
6-138	6	122910795	122910945	+	906.8	0.977	312.000000	133.10	0.00e+00	0.960199	0.750000
9-114	9	135560755	135560905	-	906.8	0.997	303.000000	3305.22	0.00e+00	0.913907	0.000000
scaffold_369-1	scaffold_369	347	497	+	906.8	0.851	349.000000	206.58	0.00e+00	0.689542	0.547368
1-261	1	176865311	176865461	+	903.8	0.921	301.000000	55.37	0.00e+00	0.890365	0.515152
2-159	2	130926178	130926328	-	903.8	0.970	317.000000	520.15	0.00e+00	0.970100	0.111111
4-160	4	238864450	238864600	-	903.8	0.695	301.000000	2196.19	0.00e+00	0.627907	0.267857
6-137	6	27461227	27461377	-	903.8	0.785	314.000000	470.61	0.00e+00	0.791096	0.360656
6-143	6	87282538	87282688	+	903.8	0.937	309.000000	372.94	0.00e+00	0.651163	0.333333
1-262	1	91513559	91513709	-	900.8	0.973	300.000000	3283.33	0.00e+00	0.976667	0.857143
10-82	10	143175213	143175363	-	900.8	0.279	300.000000	184.11	0.00e+00	0.451613	0.392157
3-159	3	205451097	205451247	-	900.8	0.993	301.000000	2462.50	0.00e+00	0.996667	0.000000
4-161	4	82039245	82039395	+	900.8	0.648	300.000000	19700.00	0.00e+00	0.540000	0.572464
5-193	5	62225486	62225636	+	900.8	0.635	302.000000	1641.67	0.00e+00	0.653199	0.300971
5-191	5	63593167	63593317	+	900.8	0.561	304.000000	312.70	0.00e+00	0.438127	0.553571
7-130	7	120384733	120384883	+	900.8	0.738	311.000000	394.00	0.00e+00	0.649660	0.650485
1-258	1	21567079	21567229	+	897.8	0.653	304.000000	1963.43	0.00e+00	0.659933	0.980198
4-157	4	167106210	167106360	+	897.8	0.745	305.000000	426.83	0.00e+00	0.667785	0.292929
4-162	4	183628093	183628243	-	897.8	0.300	300.000000	1510.33	0.00e+00	0.326923	0.662857
6-145	6	120038204	120038354	+	897.8	0.963	299.000000	1636.19	0.00e+00	0.211982	0.543860
6-136	6	167317215	167317365	-	897.8	0.460	315.000000	818.10	0.00e+00	0.678218	0.553846
1-263	1	264936988	264937138	-	894.8	0.896	300.000000	1505.28	0.00e+00	0.889262	0.484848
7-129	7	34183724	34183874	+	894.8	0.967	312.000000	782.75	0.00e+00	0.897959	0.566667
1-267	1	92473735	92473885	+	891.8	0.953	297.000000	6501.00	0.00e+00	0.939394	0.500000
2-175	2	204680251	204680401	+	891.8	0.950	297.000000	4875.75	0.00e+00	0.632997	0.568807
3-142	3	3885943	3886093	+	891.8	0.997	324.000000	260.04	0.00e+00	1.000000	0.000000
5-186	5	14350315	14350465	+	891.8	0.806	309.000000	557.23	0.00e+00	0.584459	0.626016
5-194	5	167704902	167705052	+	891.8	0.993	299.000000	1218.94	0.00e+00	0.922034	0.304348
8-152	8	152263171	152263321	+	891.8	0.688	300.000000	1083.50	0.00e+00	0.632997	0.366972
1-265	1	282020957	282021107	-	888.8	0.953	298.000000	2776.76	0.00e+00	0.692568	0.879121
1-249	1	294075735	294075885	-	888.8	0.599	315.000000	474.08	0.00e+00	0.612100	0.229358
2-177	2	178784106	178784256	-	888.8	0.980	296.000000	2429.67	0.00e+00	0.979730	0.333333
3-138	3	1296626	1296776	+	888.8	0.953	326.000000	89.99	0.00e+00	0.729323	0.444444
4-165	4	183509777	183509927	+	888.8	0.670	296.000000	4859.33	0.00e+00	0.621622	0.741071
6-144	6	140596251	140596401	+	888.8	0.397	300.000000	971.87	0.00e+00	0.314189	0.492611
1-264	1	19328950	19329100	-	885.8	0.946	298.000000	412.16	0.00e+00	0.850847	0.022727
2-174	2	6895830	6895980	+	885.8	0.679	299.000000	2767.38	0.00e+00	0.664407	0.343434
3-160	3	217218141	217218291	+	885.8	0.973	299.000000	569.75	0.00e+00	0.986441	1.000000
7-136	7	135626871	135627021	-	885.8	0.750	295.000000	2152.41	0.00e+00	0.750853	0.287671
2-176	2	177116627	177116777	-	882.8	0.966	296.000000	4826.50	0.00e+00	0.962585	0.545455
4-163	4	193913398	193913548	+	882.8	0.336	299.000000	459.67	0.00e+00	0.335878	0.775862
5-197	5	75969561	75969711	-	882.8	0.783	294.000000	3217.67	0.00e+00	0.714286	0.702381
7-137	7	118339341	118339491	-	882.8	0.993	294.000000	2758.00	0.00e+00	0.996599	1.000000
8-154	8	62052585	62052735	-	882.8	0.983	294.000000	38612.00	0.00e+00	1.000000	0.000000
9-102	9	153886388	153886538	-	882.8	0.847	317.000000	585.03	0.00e+00	0.904762	0.571429
10-84	10	131067055	131067205	+	879.8	0.867	293.000000	2748.62	0.00e+00	0.870307	0.789474
2-166	2	198647999	198648149	-	879.8	0.908	306.000000	1202.52	0.00e+00	0.479452	0.375000
2-178	2	179524597	179524747	+	876.7	0.816	296.000000	1198.42	0.00e+00	0.893836	0.774194
2-172	2	208869373	208869523	+	876.7	0.809	301.000000	456.54	0.00e+00	0.807560	0.196429
3-164	3	54253957	54254107	+	876.7	0.792	292.000000	1917.47	0.00e+00	0.921233	0.217391
3-161	3	128543606	128543756	+	876.7	0.969	298.000000	913.08	0.00e+00	0.886926	0.531250
4-166	4	234164847	234164997	+	876.7	0.990	293.000000	187.99	0.00e+00	0.986301	0.750000
5-200	5	141474187	141474337	-	876.7	0.850	292.000000	518.23	0.00e+00	0.702055	0.528736
8-157	8	123339809	123339959	+	876.7	0.956	292.000000	1917.47	0.00e+00	0.750000	0.726027
9-116	9	837329	837479	-	876.7	0.949	292.000000	38349.33	0.00e+00	0.952055	0.071429
1-271	1	12167507	12167657	-	873.7	0.553	292.000000	466.07	0.00e+00	0.525773	0.804348
2-173	2	223316893	223317043	+	873.7	0.531	301.000000	454.98	0.00e+00	0.538194	0.413534
3-145	3	6312567	6312717	-	873.7	0.983	319.000000	579.06	0.00e+00	0.520737	0.298077
3-163	3	15070213	15070363	+	873.7	0.712	294.000000	203.29	0.00e+00	0.969072	0.222222
4-167	4	17109812	17109962	+	873.7	0.592	291.000000	764.36	0.00e+00	0.532646	0.404412
7-138	7	155638986	155639136	+	873.7	0.904	293.000000	4777.25	0.00e+00	0.869416	0.842105
1-269	1	16777044	16777194	-	870.7	0.983	293.000000	1269.56	0.00e+00	0.958621	0.250000
1-268	1	58476500	58476650	-	870.7	0.955	294.000000	247.32	0.00e+00	0.975862	0.142857
1-270	1	296068969	296069119	-	870.7	0.914	293.000000	1269.56	0.00e+00	0.933798	0.421053
3-165	3	131731449	131731599	-	870.7	0.966	291.000000	1120.20	0.00e+00	0.800000	0.137931
3-167	3	191738674	191738824	+	870.7	0.801	291.000000	1731.21	0.00e+00	0.439863	0.680982
3-162	3	221372394	221372544	-	870.7	0.997	298.000000	528.98	0.00e+00	0.583333	0.300000
5-189	5	16631304	16631454	+	870.7	0.869	307.000000	528.98	0.00e+00	0.877698	0.411765
1-272	1	183584761	183584911	+	867.7	0.969	290.000000	9488.83	0.00e+00	0.934256	0.210526
1-273	1	280284752	280284902	+	867.7	0.997	289.000000	4744.42	0.00e+00	0.986159	0.250000
10-87	10	5462210	5462360	+	867.7	0.952	289.000000	1459.82	0.00e+00	0.989619	0.333333
10-83	10	5532996	5533146	-	867.7	0.880	293.000000	149.43	0.00e+00	0.622120	0.414634
5-201	5	200584784	200584934	-	867.7	0.469	291.000000	351.44	0.00e+00	0.619718	0.283951
5-195	5	212727742	212727892	+	867.7	0.331	297.000000	451.85	0.00e+00	0.330709	0.458824
8-155	8	61524795	61524945	-	867.7	0.993	293.000000	759.11	0.00e+00	0.418685	0.779762
1-235	1	94375876	94376026	+	864.7	0.776	326.000000	305.03	0.00e+00	0.851449	0.512195
2-182	2	5429792	5429942	+	864.7	0.779	289.000000	1719.27	0.00e+00	0.760417	0.260870
2-180	2	158582033	158582183	+	864.7	0.993	291.000000	1350.86	0.00e+00	0.979167	0.166667
2-181	2	235377523	235377673	+	864.7	0.578	290.000000	1891.20	0.00e+00	0.250000	0.777778
4-155	4	237861217	237861367	+	864.7	0.830	307.000000	402.38	0.00e+00	0.846154	0.000000
5-202	5	1315092	1315242	+	864.7	0.997	290.000000	2364.00	0.00e+00	0.958333	0.500000
5-199	5	24175083	24175233	+	864.7	0.710	292.000000	497.68	0.00e+00	0.621528	0.660550
6-125	6	130784240	130784390	-	864.7	0.789	334.000000	255.57	0.00e+00	0.797909	1.000000
7-135	7	108416304	108416454	-	864.7	0.713	298.000000	484.92	0.00e+00	0.597222	0.215517
9-117	9	104361928	104362078	-	864.7	0.709	292.000000	1454.77	0.00e+00	0.715278	0.963415
10-88	10	13497181	13497331	+	861.7	0.875	289.000000	2692.33	0.00e+00	0.896797	0.655172
10-86	10	132021316	132021466	+	861.7	0.979	291.000000	392.63	0.00e+00	0.979094	0.666667
3-153	3	129109100	129109250	+	861.7	0.733	312.000000	459.67	0.00e+00	0.719424	0.576923
5-196	5	98627105	98627255	-	861.7	0.736	296.000000	1108.61	0.00e+00	0.821705	0.847826
8-153	8	12612145	12612295	+	861.7	0.990	297.000000	942.32	0.00e+00	0.944251	0.062500
1-276	1	293535425	293535575	-	858.7	0.976	287.000000	816.55	0.00e+00	0.954545	0.384615
2-183	2	173929351	173929501	-	858.7	0.997	286.000000	1252.04	0.00e+00	0.986014	1.000000
3-171	3	135939984	135940134	-	858.7	0.749	287.000000	4695.17	0.00e+00	0.737762	0.453333
4-152	4	157147923	157148073	-	858.7	0.979	316.000000	494.23	0.00e+00	0.982517	0.000000
4-168	4	189543584	189543734	+	858.7	0.453	286.000000	2086.74	0.00e+00	0.388112	0.857143
6-147	6	24281802	24281952	-	858.7	0.774	292.000000	175.52	0.00e+00	0.814685	0.301887
6-146	6	159955181	159955331	+	858.7	0.424	293.000000	264.52	0.00e+00	0.384328	0.490909
7-133	7	170285131	170285281	+	858.7	0.934	301.000000	647.61	0.00e+00	0.932624	0.631579
7-139	7	175242613	175242763	+	858.7	0.927	287.000000	18780.67	0.00e+00	0.905594	0.296296
9-122	9	154003866	154004016	+	858.7	0.718	286.000000	521.69	0.00e+00	0.433099	0.254658
1-274	1	244893560	244893710	-	855.7	0.934	288.000000	1439.62	0.00e+00	0.950877	0.357143
10-90	10	137698671	137698821	+	855.7	0.951	287.000000	519.86	0.00e+00	0.884211	0.575758
3-172	3	1713163	1713313	+	855.7	0.337	285.000000	6.17	9.09e-124	0.609589	0.438596
3-168	3	117789591	117789741	-	855.7	0.390	290.000000	117.70	0.00e+00	0.437186	0.178571
5-203	5	206205888	206206038	-	855.7	0.783	290.000000	110.09	0.00e+00	0.698246	0.186047
8-158	8	118087713	118087863	+	855.7	0.909	286.000000	1247.67	0.00e+00	0.452632	0.115385
9-120	9	143610262	143610412	-	855.7	0.972	288.000000	1039.72	0.00e+00	0.992982	1.000000
3-170	3	120014103	120014253	-	852.7	0.825	288.000000	621.64	0.00e+00	0.282230	0.597087
4-169	4	51747173	51747323	-	852.7	0.975	284.000000	6216.44	0.00e+00	0.961268	0.000000
6-148	6	163632413	163632563	-	852.7	0.570	289.000000	888.06	0.00e+00	0.532143	0.809160
scaffold_321-1	scaffold_321	352	502	+	852.7	0.965	288.000000	2664.19	0.00e+00	0.957746	0.583333
1-279	1	94690751	94690901	-	849.7	0.870	283.000000	102.67	0.00e+00	0.858657	0.425000
10-93	10	135155597	135155747	-	849.7	0.518	283.000000	580.74	0.00e+00	0.985866	0.500000
10-89	10	141520389	141520539	-	849.7	0.651	289.000000	663.70	0.00e+00	0.459930	0.451613
10-85	10	146899094	146899244	-	849.7	0.940	293.000000	19.16	9.56e-249	0.893993	0.100000
2-179	2	220227454	220227604	-	849.7	0.377	293.000000	1327.40	0.00e+00	0.378092	0.494318
4-145	4	230503106	230503256	+	849.7	0.669	326.000000	223.90	0.00e+00	0.553360	0.557522
5-204	5	14626376	14626526	-	849.7	0.968	284.000000	3716.73	0.00e+00	0.954064	0.230769
5-205	5	212591077	212591227	+	849.7	0.630	283.000000	929.18	0.00e+00	0.625442	0.500000
scaffold_389-1	scaffold_389	1	101	+	849.7	0.989	284.000000	2331.17	0.00e+00	0.961131	0.454545
1-275	1	212405499	212405649	-	846.7	0.813	287.000000	1234.53	0.00e+00	0.801418	0.071429
10-92	10	132121872	132122022	-	846.7	0.965	284.000000	210.43	0.00e+00	0.953901	0.769231
10-94	10	140776001	140776151	+	846.7	0.986	283.000000	2645.43	0.00e+00	0.929078	0.900000
6-153	6	78999271	78999421	-	846.7	0.943	282.000000	6172.67	0.00e+00	0.939502	0.647059
7-134	7	141766189	141766339	+	846.7	0.661	299.000000	430.65	0.00e+00	0.301418	0.761421
8-160	8	174774511	174774661	-	846.7	0.979	284.000000	303.57	0.00e+00	0.677903	0.395349
9-111	9	111482241	111482391	-	846.7	0.982	307.000000	246.91	0.00e+00	0.824373	0.673469
1-281	1	291057870	291058020	-	843.7	0.904	281.000000	419.37	0.00e+00	0.900356	0.892857
10-95	10	32048951	32049101	+	843.7	0.996	282.000000	271.36	0.00e+00	1.000000	0.000000
10-91	10	62265075	62265225	-	843.7	0.989	285.000000	878.68	0.00e+00	0.992883	0.000000
10-96	10	98012831	98012981	+	843.7	0.972	281.000000	4613.08	0.00e+00	0.971530	0.375000
2-185	2	4312233	4312383	-	843.7	0.972	284.000000	172.45	0.00e+00	0.960854	0.272727
3-174	3	4160382	4160532	+	843.7	0.809	282.000000	971.18	0.00e+00	0.758007	0.250000
3-175	3	199380147	199380297	-	843.7	0.908	282.000000	659.01	0.00e+00	0.935943	0.444444
3-177	3	224544306	224544456	+	843.7	0.585	282.000000	2306.54	0.00e+00	0.220641	0.534247
4-164	4	209972508	209972658	+	843.7	0.872	299.000000	227.81	0.00e+00	0.792857	0.275862
5-179	5	158644348	158644498	+	843.7	0.986	321.000000	361.81	0.00e+00	0.714286	0.757576
6-152	6	111358417	111358567	-	843.7	0.954	283.000000	636.29	0.00e+00	0.943060	0.750000
8-159	8	65264808	65264958	+	843.7	0.972	284.000000	683.42	0.00e+00	0.921708	0.181818
1-257	1	258065582	258065732	-	840.7	0.772	305.000000	496.94	0.00e+00	0.575646	0.600000
2-187	2	188028357	188028507	+	840.7	0.730	281.000000	612.89	0.00e+00	0.421429	0.253086
3-179	3	47220807	47220957	+	840.7	0.893	280.000000	36773.33	0.00e+00	0.914286	0.083333
4-173	4	3265139	3265289	+	840.7	0.986	281.000000	65.20	0.00e+00	0.985714	0.000000
4-172	4	195978889	195979039	-	840.7	0.957	282.000000	391.21	0.00e+00	0.435897	0.564935
5-198	5	1728278	1728428	+	840.7	0.751	292.000000	296.56	0.00e+00	0.688581	0.688889
9-126	9	7664582	7664732	-	840.7	0.961	280.000000	18386.67	0.00e+00	0.896429	0.517241
9-125	9	152702808	152702958	+	840.7	0.922	281.000000	3677.33	0.00e+00	0.814286	0.076923
1-283	1	56225465	56225615	+	837.7	0.577	279.000000	6107.00	0.00e+00	0.702703	0.654545
10-81	10	144168518	144168668	-	837.7	0.936	303.000000	208.19	0.00e+00	0.798851	0.371429
5-209	5	28456452	28456602	+	837.7	0.982	279.000000	9160.50	0.00e+00	0.971326	0.375000
5-210	5	137896462	137896612	-	837.7	0.750	279.000000	1308.64	0.00e+00	0.397849	0.595238
7-128	7	134168563	134168713	+	837.7	0.882	313.000000	155.26	0.00e+00	0.648649	0.494505
9-127	9	22791515	22791665	+	837.7	0.743	279.000000	416.39	0.00e+00	0.727599	0.065789
10-98	10	47756347	47756497	+	834.7	0.821	279.000000	414.89	0.00e+00	0.870036	0.694444
6-154	6	109466174	109466324	+	834.7	0.957	280.000000	1140.96	0.00e+00	0.665468	0.666667
6-150	6	123384038	123384188	+	834.7	0.866	285.000000	553.19	0.00e+00	0.780576	0.245902
8-162	8	27654576	27654726	+	834.7	0.505	281.000000	507.09	0.00e+00	0.521583	0.180451
8-164	8	137559369	137559519	+	834.7	0.595	278.000000	3651.07	0.00e+00	0.527675	0.531250
10-99	10	143951425	143951575	+	831.7	0.957	278.000000	189.48	0.00e+00	0.945848	0.533333
5-214	5	143047855	143048005	+	831.7	0.978	277.000000	3031.61	0.00e+00	0.981949	0.600000
5-211	5	181052681	181052831	+	831.7	0.910	279.000000	909.48	0.00e+00	0.819495	0.300000
5-213	5	215707088	215707238	+	831.7	0.477	278.000000	47.62	0.00e+00	0.476534	0.393103
6-149	6	155953261	155953411	-	831.7	0.745	286.000000	957.35	0.00e+00	0.729242	0.880000
7-140	7	139401909	139402059	-	831.7	0.719	277.000000	1136.85	0.00e+00	0.625926	0.435644
1-282	1	216107745	216107895	-	828.7	0.480	280.000000	1294.57	0.00e+00	0.307087	0.585227
2-184	2	197560526	197560676	-	828.7	0.946	286.000000	146.16	0.00e+00	0.783333	0.346154
2-190	2	217334826	217334976	+	828.7	0.935	277.000000	2265.50	0.00e+00	0.981884	0.400000
4-174	4	79784622	79784772	+	828.7	0.957	281.000000	823.82	0.00e+00	0.967391	0.666667
6-155	6	110559705	110559855	+	828.7	0.659	279.000000	369.88	0.00e+00	0.456835	0.496689
6-156	6	121260498	121260648	-	828.7	0.610	278.000000	3624.80	0.00e+00	0.612319	0.616822
8-165	8	3573329	3573479	+	828.7	0.307	277.000000	9062.00	0.00e+00	0.338710	0.530488
8-166	8	141391730	141391880	+	828.7	0.996	276.000000	36248.00	0.00e+00	1.000000	0.000000
1-285	1	46131106	46131256	+	825.7	0.928	277.000000	1289.88	0.00e+00	0.458182	0.872483
1-183	1	298042937	298043087	+	825.7	0.940	395.000000	125.41	0.00e+00	0.967273	0.444444
10-100	10	85654668	85654818	+	825.7	0.993	275.000000	451.46	0.00e+00	0.927273	0.250000
3-155	3	191993867	191994017	-	825.7	0.982	312.000000	92.13	0.00e+00	0.893281	0.148148
5-215	5	171162796	171162946	-	825.7	0.968	276.000000	2579.76	0.00e+00	0.920000	0.409091
5-146	5	187074269	187074419	-	825.7	0.533	382.000000	151.75	0.00e+00	0.872727	0.885714
8-170	8	150721853	150722003	+	825.7	0.620	275.000000	1805.83	0.00e+00	0.621818	0.134615
9-128	9	87869519	87869669	+	825.7	0.949	275.000000	2257.29	0.00e+00	0.850909	0.365854
1-287	1	275161401	275161551	-	822.7	0.873	274.000000	1635.70	0.00e+00	0.456204	0.637584
2-191	2	228753717	228753867	-	822.7	0.516	276.000000	3598.53	0.00e+00	0.489051	0.928571
4-176	4	240451543	240451693	+	822.7	0.996	279.000000	1799.27	0.00e+00	1.000000	0.000000
5-216	5	28214739	28214889	+	822.7	0.171	274.000000	1058.39	0.00e+00	0.405172	0.724638
5-212	5	144854935	144855085	-	822.7	0.949	278.000000	382.82	0.00e+00	0.864964	0.567568
7-141	7	167544154	167544304	-	822.7	0.876	275.000000	1285.19	0.00e+00	0.821168	0.469388
8-169	8	40688652	40688802	-	822.7	0.796	275.000000	562.27	0.00e+00	0.424242	0.763158
1-288	1	299042771	299042921	-	819.7	0.595	273.000000	814.86	0.00e+00	0.589744	0.821429
2-192	2	3979721	3979871	-	819.7	0.989	275.000000	689.50	0.00e+00	0.923077	0.380952
2-188	2	140960078	140960228	-	819.7	0.467	278.000000	853.67	0.00e+00	0.457875	0.472973
3-178	3	19565780	19565930	+	819.7	0.946	280.000000	497.97	0.00e+00	0.970696	0.625000
4-171	4	184335290	184335440	-	819.7	0.880	282.000000	34.08	1.26e-305	0.850365	0.341463
6-157	6	140094284	140094434	+	819.7	0.978	273.000000	35854.00	0.00e+00	0.476190	0.874126
8-168	8	19839182	19839332	+	819.7	0.953	275.000000	1792.70	0.00e+00	0.974359	0.142857
9-129	9	143421912	143422062	+	819.7	0.945	273.000000	1379.00	0.00e+00	0.475655	0.664286
scaffold_481-1	scaffold_481	1	106	+	819.7	0.726	274.000000	5975.67	0.00e+00	0.439560	0.692810
1-284	1	9906833	9906983	+	816.7	0.707	277.000000	615.91	0.00e+00	0.527076	0.297710
2-194	2	5568525	5568675	+	816.7	0.692	272.000000	357.23	0.00e+00	0.702206	0.518519
2-193	2	37093426	37093576	-	816.7	0.982	275.000000	1116.33	0.00e+00	0.948529	0.642857
6-158	6	165214103	165214253	+	816.7	0.289	273.000000	992.30	0.00e+00	0.377432	0.518750
7-144	7	13576720	13576870	-	816.7	0.890	272.000000	4465.33	0.00e+00	0.639535	0.236559
7-146	7	146018431	146018581	-	816.7	0.377	272.000000	1984.59	0.00e+00	0.750000	0.235294
9-123	9	28861960	28862110	-	816.7	0.839	285.000000	940.07	0.00e+00	0.421642	0.283871
1-289	1	241962695	241962845	+	813.7	0.754	272.000000	539.26	0.00e+00	0.365314	0.593023
10-80	10	144802544	144802694	-	813.7	0.857	304.000000	456.30	0.00e+00	0.808118	0.538462
4-180	4	189215300	189215450	+	813.7	0.952	271.000000	808.89	0.00e+00	0.811808	0.235294
8-173	8	169443303	169443453	-	813.7	0.482	271.000000	988.65	0.00e+00	0.343173	0.393258
3-181	3	218405042	218405192	+	810.7	0.849	274.000000	537.27	0.00e+00	0.774074	0.606557
3-176	3	220608352	220608502	-	810.7	0.978	282.000000	770.87	0.00e+00	0.944649	0.666667
4-177	4	112897109	112897259	+	810.7	0.982	273.000000	1042.94	0.00e+00	0.500000	0.518519
4-181	4	197081313	197081463	+	810.7	0.461	271.000000	770.87	0.00e+00	0.448148	0.724832
5-208	5	180458812	180458962	-	810.7	0.978	280.000000	402.95	0.00e+00	0.981481	0.400000
7-143	7	10656654	10656804	+	810.7	0.978	272.000000	1773.00	0.00e+00	0.985185	0.250000
7-150	7	95934031	95934181	-	810.7	0.919	270.000000	4432.50	0.00e+00	0.922222	0.904762
7-148	7	155626550	155626700	+	810.7	0.970	271.000000	340.96	0.00e+00	0.959259	0.181818
8-174	8	124182465	124182615	+	810.7	0.461	270.000000	2216.25	0.00e+00	0.414815	0.582278
9-121	9	17322403	17322553	+	810.7	0.531	287.000000	347.65	0.00e+00	0.498246	0.398601
10-103	10	120691382	120691532	+	807.7	0.800	270.000000	452.93	0.00e+00	0.799257	0.314815
7-151	7	105090101	105090251	+	807.7	0.667	269.000000	2208.04	0.00e+00	0.669145	0.438202
7-149	7	156607528	156607678	+	807.7	0.933	271.000000	339.70	0.00e+00	0.851301	0.525000
8-175	8	137628591	137628741	-	807.7	0.593	270.000000	2523.48	0.00e+00	0.457249	0.684932
9-130	9	107228691	107228841	+	807.7	0.730	269.000000	8832.17	0.00e+00	0.483271	0.230216
2-168	2	215329382	215329532	+	804.7	0.953	305.000000	92.14	0.00e+00	0.889706	0.466667
3-169	3	11403921	11404071	+	804.7	0.868	288.000000	37.29	3.13e-310	0.870849	0.685714
3-182	3	161995821	161995971	+	804.7	0.840	268.000000	4399.67	0.00e+00	0.817164	0.408163
3-184	3	204149976	204150126	-	804.7	0.933	268.000000	8799.33	0.00e+00	0.327586	0.743590
3-185	3	218808832	218808982	+	804.7	0.792	268.000000	977.70	0.00e+00	0.323308	0.627778
4-178	4	9807224	9807374	+	804.7	0.993	272.000000	838.03	0.00e+00	0.952381	0.666667
5-217	5	73077040	73077190	+	804.7	0.996	268.000000	399.97	0.00e+00	0.955224	0.750000
8-176	8	29615257	29615407	+	804.7	0.959	268.000000	3519.73	0.00e+00	0.697761	0.740741
1-290	1	296334065	296334215	+	801.7	0.944	271.000000	126.14	0.00e+00	0.606061	0.538462
2-195	2	96077371	96077521	+	801.7	0.474	272.000000	730.54	0.00e+00	0.325926	0.604396
3-166	3	174589653	174589803	-	801.7	0.612	291.000000	417.45	0.00e+00	0.666667	0.463415
6-159	6	146669644	146669794	+	801.7	0.799	267.000000	1948.11	0.00e+00	0.651685	0.344086
7-154	7	5981147	5981297	+	801.7	0.978	267.000000	1948.11	0.00e+00	0.981273	1.000000
7-155	7	14474668	14474818	-	801.7	0.996	267.000000	649.37	0.00e+00	0.612403	0.000000
7-145	7	134081890	134082040	+	801.7	0.966	272.000000	1593.91	0.00e+00	0.966292	0.777778
7-152	7	171673259	171673409	+	801.7	0.713	269.000000	330.81	0.00e+00	0.715356	0.065789
8-172	8	3299151	3299301	-	801.7	0.929	272.000000	417.45	0.00e+00	0.940075	0.812500
8-171	8	98673647	98673797	-	801.7	0.698	274.000000	1252.36	0.00e+00	0.696629	0.864198
9-119	9	137417711	137417861	-	801.7	0.769	290.000000	674.35	0.00e+00	0.816092	0.395833
1-291	1	53620519	53620669	-	798.7	0.989	270.000000	301.16	0.00e+00	0.996241	0.000000
4-175	4	161583297	161583447	-	798.7	0.760	280.000000	223.94	0.00e+00	0.743083	0.476923
4-170	4	238871719	238871869	-	798.7	0.757	284.000000	759.45	0.00e+00	0.496241	0.373134
6-151	6	134490958	134491108	+	798.7	0.599	285.000000	759.45	0.00e+00	0.413534	0.365385
9-132	9	89249487	89249637	-	798.7	0.974	266.000000	4366.83	0.00e+00	0.977444	0.333333
9-131	9	128676894	128677044	+	798.7	0.491	269.000000	272.93	0.00e+00	0.486891	0.321168
10-104	10	144105490	144105640	+	795.7	0.996	266.000000	116.01	0.00e+00	0.939623	0.437500
5-220	5	186573107	186573257	-	795.7	0.684	265.000000	1242.98	0.00e+00	0.366038	0.303571
7-156	7	104688986	104689136	+	795.7	0.735	265.000000	34803.33	0.00e+00	0.600000	0.594340
8-167	8	17395740	17395890	-	795.7	0.368	275.000000	212.22	0.00e+00	0.398374	0.182432
