# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_85_86/
#
# total peaks = 25136
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 5587794.0
# Total tags in peaks = 5118242.0
# Approximate IP efficiency = 91.60%
# tags per bp = 0.002794
# expected tags per peak = 0.210
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 9.827484e-08
# FDR tag threshold = 6.0
# number of putative peaks = 28006
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 2870
#
# cmd = findPeaks posFile_85_86/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
1-381	1	65231764	65231914	-	545.8	0.902	307.000000	2503.54	0.00e+00	0.901639	0.233333
1-390	1	264936988	264937138	-	545.8	0.899	305.000000	3338.06	0.00e+00	0.895082	0.531250
2-267	2	2283975	2284125	+	545.8	0.771	305.000000	6676.11	0.00e+00	0.746711	0.415584
2-268	2	15906945	15907095	+	545.8	0.526	305.000000	1251.77	0.00e+00	0.254125	0.597345
2-260	2	71189853	71190003	+	545.8	0.696	310.000000	770.32	0.00e+00	0.508197	0.666667
2-269	2	162230835	162230985	+	545.8	0.804	305.000000	5007.08	0.00e+00	0.662295	0.446602
3-269	3	128114753	128114903	+	545.8	0.958	308.000000	2225.37	0.00e+00	0.950820	0.200000
4-248	4	33693619	33693769	+	545.8	0.572	307.000000	2002.83	0.00e+00	0.482085	0.710692
5-293	5	158644348	158644498	+	545.8	0.984	319.000000	1112.69	0.00e+00	0.655738	0.773810
6-207	6	40031228	40031378	-	545.8	0.971	309.000000	2002.83	0.00e+00	0.739274	0.683544
7-215	7	33389741	33389891	-	545.8	0.993	307.000000	1540.64	0.00e+00	0.685246	0.791667
1-383	1	19556552	19556702	+	544.0	0.446	306.000000	998.13	0.00e+00	0.350820	0.752525
1-385	1	235764472	235764622	-	544.0	0.761	306.000000	688.37	0.00e+00	0.424908	0.458599
2-270	2	184661300	184661450	+	544.0	0.725	305.000000	170.62	0.00e+00	0.391447	0.443243
3-266	3	106427861	106428011	-	544.0	0.892	312.000000	798.51	0.00e+00	0.320388	0.600000
4-250	4	79784622	79784772	+	544.0	0.990	305.000000	998.13	0.00e+00	0.993421	1.000000
5-304	5	206205888	206206038	-	544.0	0.659	306.000000	118.83	0.00e+00	0.535948	0.288732
8-226	8	3299153	3299303	-	544.0	0.885	308.000000	415.89	0.00e+00	0.888158	0.647059
1-386	1	253167889	253168039	+	542.3	0.944	306.000000	3316.17	0.00e+00	0.937294	0.526316
1-387	1	271179199	271179349	+	542.3	0.419	306.000000	7.42	3.69e-152	0.540541	0.284314
2-264	2	230338076	230338226	+	542.3	0.842	308.000000	947.48	0.00e+00	0.795380	0.403226
3-272	3	183694310	183694460	+	542.3	0.638	303.000000	9948.50	0.00e+00	0.620462	0.504348
5-308	5	146885963	146886113	-	542.3	0.269	303.000000	1105.39	0.00e+00	0.293478	0.225641
8-228	8	92939216	92939366	+	542.3	0.974	304.000000	3316.17	0.00e+00	0.976898	0.000000
1-389	1	264595965	264596115	-	540.5	0.663	305.000000	508.50	0.00e+00	0.311258	0.730769
2-271	2	10546404	10546554	-	540.5	0.799	302.000000	9915.67	0.00e+00	0.798013	0.081967
3-274	3	187226690	187226840	-	540.5	0.983	302.000000	300.47	0.00e+00	0.986755	0.500000
5-307	5	1617923	1618073	+	540.5	0.455	303.000000	3966.27	0.00e+00	0.480132	0.834395
7-222	7	13853458	13853608	+	540.5	0.822	302.000000	1525.49	0.00e+00	0.829431	0.647059
7-219	7	125439190	125439340	+	540.5	0.980	305.000000	483.69	0.00e+00	0.983444	0.400000
7-221	7	137105010	137105160	+	540.5	0.861	304.000000	4957.83	0.00e+00	0.864238	0.512195
8-215	8	96332706	96332856	-	540.5	0.914	321.000000	309.86	0.00e+00	0.935593	0.157895
8-230	8	127020774	127020924	+	540.5	0.881	302.000000	19831.33	0.00e+00	0.685430	0.147368
1-392	1	33429677	33429827	-	538.7	0.954	304.000000	238.14	0.00e+00	0.914141	0.705882
1-395	1	205454757	205454907	+	538.7	0.775	302.000000	2196.19	0.00e+00	0.650000	0.380952
1-376	1	220760675	220760825	+	538.7	0.540	309.000000	219.62	0.00e+00	0.343173	0.606742
1-393	1	232806920	232807070	-	538.7	0.927	304.000000	224.61	0.00e+00	0.936877	0.263158
1-391	1	297098452	297098602	-	538.7	0.606	305.000000	148.61	0.00e+00	0.408638	0.584270
10-150	10	141005990	141006140	-	538.7	0.616	302.000000	1520.44	0.00e+00	0.637874	0.715596
4-251	4	197248304	197248454	-	538.7	0.877	305.000000	122.01	0.00e+00	0.863787	0.804878
4-253	4	229951946	229952096	-	538.7	0.950	302.000000	1040.30	0.00e+00	0.574751	0.539062
4-255	4	237851413	237851563	+	538.7	0.861	301.000000	617.68	0.00e+00	0.847176	0.217391
6-208	6	120060768	120060918	-	538.7	0.897	305.000000	1098.09	0.00e+00	0.867110	0.425000
7-225	7	40597480	40597630	-	538.7	0.619	301.000000	859.38	0.00e+00	0.568106	0.223077
8-229	8	77776205	77776355	-	538.7	0.960	303.000000	3294.28	0.00e+00	0.857143	0.767442
1-396	1	88858709	88858859	-	536.9	0.987	301.000000	1407.14	0.00e+00	0.990000	1.000000
1-397	1	204304107	204304257	-	536.9	0.581	300.000000	2188.89	0.00e+00	0.549091	0.653226
4-257	4	199256094	199256244	-	536.9	0.512	300.000000	6566.67	0.00e+00	0.646667	0.207547
4-243	4	209291321	209291471	+	536.9	0.894	312.000000	137.76	0.00e+00	0.396825	0.513158
5-291	5	168934145	168934295	-	536.9	0.498	322.000000	339.66	0.00e+00	0.516892	0.461538
6-211	6	38405997	38406147	+	536.9	0.765	301.000000	562.86	0.00e+00	0.446429	0.806452
6-213	6	165364692	165364842	-	536.9	0.967	300.000000	938.10	0.00e+00	0.960000	0.583333
6-212	6	167528878	167529028	-	536.9	0.359	301.000000	1515.38	0.00e+00	0.366300	0.676301
7-226	7	84472207	84472357	-	536.9	0.611	300.000000	820.83	0.00e+00	0.315436	0.348039
9-172	9	11635228	11635378	-	536.9	0.967	301.000000	615.62	0.00e+00	0.926667	0.909091
10-149	10	6866459	6866609	-	535.1	0.547	308.000000	417.75	0.00e+00	0.437710	0.455090
2-263	2	25627967	25628117	-	535.1	0.583	308.000000	363.60	0.00e+00	0.641447	0.660550
4-256	4	183875210	183875360	+	535.1	0.980	300.000000	62.13	0.00e+00	0.956522	0.923077
5-301	5	8345202	8345352	+	535.1	0.874	309.000000	159.63	0.00e+00	0.575251	0.818898
5-310	5	52321731	52321881	-	535.1	0.893	300.000000	892.47	0.00e+00	0.558528	0.393939
5-309	5	191122583	191122733	+	535.1	0.650	302.000000	4908.58	0.00e+00	0.511706	0.671233
6-214	6	153512524	153512674	-	535.1	0.963	299.000000	9817.17	0.00e+00	0.966555	0.700000
2-273	2	46147137	46147287	+	533.3	0.765	301.000000	1956.87	0.00e+00	0.610738	0.336207
2-275	2	214899632	214899782	+	533.3	0.639	298.000000	355.79	0.00e+00	0.446309	0.503030
2-276	2	217350286	217350436	+	533.3	0.953	298.000000	489.22	0.00e+00	0.484211	0.625850
3-259	3	232159832	232159982	+	533.3	0.373	320.000000	148.25	0.00e+00	0.422907	0.473282
4-252	4	169993389	169993539	-	533.3	0.696	302.000000	264.44	0.00e+00	0.530201	0.421429
4-259	4	172777600	172777750	+	533.3	0.589	298.000000	301.06	0.00e+00	0.463087	0.756250
6-210	6	24281799	24281949	-	533.3	0.900	301.000000	195.69	0.00e+00	0.906040	0.500000
8-212	8	40843325	40843475	-	533.3	0.403	327.000000	383.70	0.00e+00	0.453532	0.537415
8-221	8	122280808	122280958	+	533.3	0.886	312.000000	782.75	0.00e+00	0.904437	0.750000
9-175	9	112904367	112904517	+	533.3	0.997	298.000000	6522.89	0.00e+00	0.895623	0.548387
10-151	10	9366034	9366184	+	531.5	0.842	298.000000	3900.60	0.00e+00	0.429530	0.252941
10-154	10	117344045	117344195	-	531.5	0.433	297.000000	85.17	0.00e+00	0.410345	0.222222
10-152	10	145490059	145490209	+	531.5	0.980	298.000000	812.62	0.00e+00	0.437710	0.353293
2-277	2	3093991	3094141	-	531.5	0.809	297.000000	573.62	0.00e+00	0.424242	0.461988
4-260	4	17349450	17349600	+	531.5	0.735	297.000000	3900.60	0.00e+00	0.498316	0.610738
6-201	6	84002272	84002422	-	531.5	0.758	317.000000	354.60	0.00e+00	0.711039	0.112360
7-212	7	170285131	170285281	+	531.5	0.876	313.000000	475.68	0.00e+00	0.912409	0.541667
8-234	8	150721886	150722036	+	531.5	0.960	297.000000	1500.23	0.00e+00	0.427609	0.329412
9-174	9	9974616	9974766	-	531.5	0.869	298.000000	527.11	0.00e+00	0.317568	0.529703
1-399	1	145298470	145298620	+	529.7	0.997	296.000000	3887.47	0.00e+00	0.837838	0.333333
10-153	10	7143988	7144138	+	529.7	0.815	297.000000	2776.76	0.00e+00	0.824324	0.057692
2-272	2	183849638	183849788	-	529.7	0.980	302.000000	777.49	0.00e+00	0.973064	0.500000
3-276	3	195332908	195333058	-	529.7	0.788	299.000000	647.91	0.00e+00	0.516364	0.248120
5-299	5	4309384	4309534	+	529.7	0.879	311.000000	607.42	0.00e+00	0.405145	0.270270
6-218	6	153436320	153436470	+	529.7	0.987	297.000000	19437.33	0.00e+00	0.818182	0.357143
7-228	7	93109315	93109465	+	529.7	0.434	297.000000	1079.85	0.00e+00	0.609756	0.750000
8-233	8	94383226	94383376	-	529.7	0.670	298.000000	1214.83	0.00e+00	0.442953	0.777108
9-176	9	102485101	102485251	-	529.7	0.879	296.000000	971.87	0.00e+00	0.864865	0.725000
1-401	1	4440590	4440740	-	527.9	0.990	295.000000	412.16	0.00e+00	0.976271	0.142857
1-404	1	54122752	54122902	+	527.9	0.892	295.000000	73.94	0.00e+00	0.884746	0.147059
10-156	10	26568924	26569074	+	527.9	0.973	295.000000	2152.41	0.00e+00	0.976271	0.571429
10-157	10	129487498	129487648	-	527.9	0.949	295.000000	4842.92	0.00e+00	0.565068	0.149606
2-274	2	228753717	228753867	-	527.9	0.348	301.000000	2152.41	0.00e+00	0.301695	0.859223
4-234	4	238666692	238666842	-	527.9	0.905	324.000000	254.89	0.00e+00	0.974545	0.571429
6-209	6	123136666	123136816	-	527.9	0.630	305.000000	587.02	0.00e+00	0.366102	0.534759
7-229	7	149287683	149287833	+	527.9	0.909	297.000000	1210.73	0.00e+00	0.874576	0.783784
8-232	8	68444502	68444652	+	527.9	0.642	298.000000	3874.33	0.00e+00	0.568966	0.672000
8-225	8	172365628	172365778	-	527.9	0.929	309.000000	197.67	0.00e+00	0.762542	0.718310
9-177	9	134152393	134152543	+	527.9	0.858	295.000000	1761.06	0.00e+00	0.867797	0.076923
1-405	1	39047908	39048058	+	526.1	0.973	294.000000	1287.07	0.00e+00	0.693878	0.677778
1-330	1	175329958	175330108	-	526.1	0.425	347.000000	197.00	0.00e+00	0.361564	0.602041
2-279	2	6976511	6976661	-	526.1	0.949	295.000000	482.65	0.00e+00	0.989796	0.666667
2-281	2	135648501	135648651	+	526.1	0.705	294.000000	1930.60	0.00e+00	0.401361	0.789773
3-277	3	58907598	58907748	-	526.1	0.936	294.000000	143.01	0.00e+00	0.945578	0.875000
4-262	4	47588046	47588196	-	526.1	0.481	294.000000	189.27	0.00e+00	0.486301	0.673333
4-263	4	235877161	235877311	-	526.1	0.993	294.000000	6435.33	0.00e+00	0.996599	1.000000
8-238	8	157657906	157658056	-	526.1	0.983	294.000000	1016.11	0.00e+00	0.777003	0.765625
9-179	9	7725447	7725597	-	526.1	0.858	294.000000	1287.07	0.00e+00	0.751701	0.219178
1-407	1	287702279	287702429	+	524.4	0.932	293.000000	3848.07	0.00e+00	0.283333	0.546512
1-364	1	290074057	290074207	+	524.4	0.753	320.000000	392.66	0.00e+00	0.763699	0.231884
3-278	3	173425494	173425644	-	524.4	0.963	293.000000	1012.65	0.00e+00	0.381625	0.268571
3-275	3	175825532	175825682	-	524.4	0.983	301.000000	1068.91	0.00e+00	0.655290	0.178218
6-216	6	14784256	14784406	-	524.4	0.918	297.000000	962.02	0.00e+00	0.921502	0.652174
8-240	8	61524795	61524945	-	524.4	0.986	293.000000	836.54	0.00e+00	0.501706	0.746575
8-237	8	117350010	117350160	+	524.4	0.969	294.000000	4810.08	0.00e+00	0.921502	0.217391
9-171	9	23222882	23223032	-	524.4	0.946	302.000000	1068.91	0.00e+00	0.982935	0.800000
9-166	9	103447057	103447207	+	524.4	0.636	320.000000	68.72	0.00e+00	0.666667	0.543210
9-178	9	137417709	137417859	-	524.4	0.605	295.000000	6413.44	0.00e+00	0.705179	0.891892
1-403	1	51531513	51531663	+	522.6	0.990	295.000000	2396.83	0.00e+00	0.993151	0.000000
1-400	1	179629092	179629242	-	522.6	0.737	296.000000	100.92	0.00e+00	0.745704	0.351351
2-244	2	33978982	33979132	-	522.6	0.826	335.000000	125.32	0.00e+00	0.440000	0.755952
3-279	3	196155414	196155564	-	522.6	0.980	293.000000	2396.83	0.00e+00	0.982877	0.000000
4-258	4	120915591	120915741	-	522.6	0.464	298.000000	684.81	0.00e+00	0.387352	0.374194
4-266	4	233562611	233562761	+	522.6	0.747	292.000000	6391.56	0.00e+00	0.616438	0.348214
5-311	5	174455078	174455228	+	522.6	0.819	292.000000	9587.33	0.00e+00	0.313793	0.386935
5-312	5	179056256	179056406	+	522.6	0.993	292.000000	1065.26	0.00e+00	0.330882	0.439560
6-215	6	66290590	66290740	-	522.6	0.959	298.000000	871.58	0.00e+00	0.616438	0.339286
6-219	6	162756791	162756941	+	522.6	0.833	295.000000	69.98	0.00e+00	0.510417	0.574468
7-224	7	303870	304020	-	522.6	0.782	301.000000	132.24	0.00e+00	0.308219	0.455446
7-230	7	122016539	122016689	+	522.6	0.952	295.000000	871.58	0.00e+00	0.897260	0.133333
8-241	8	64084544	64084694	+	522.6	0.454	293.000000	3195.78	0.00e+00	0.447099	0.432099
8-231	8	111150695	111150845	+	522.6	0.553	301.000000	445.92	0.00e+00	0.349315	0.736842
8-222	8	173973031	173973181	+	522.6	0.747	312.000000	290.53	0.00e+00	0.735395	0.558442
1-349	1	2949552	2949702	+	520.8	0.953	331.000000	269.14	0.00e+00	0.376206	0.422680
10-158	10	111265779	111265929	-	520.8	0.459	291.000000	682.46	0.00e+00	0.413793	0.635294
10-159	10	132988059	132988209	-	520.8	0.935	291.000000	1061.61	0.00e+00	0.554745	0.614754
4-236	4	54154813	54154963	-	520.8	0.846	321.000000	434.30	0.00e+00	0.591696	0.644068
4-261	4	82580514	82580664	-	520.8	0.771	297.000000	682.46	0.00e+00	0.322917	0.317949
4-264	4	197166348	197166498	-	520.8	0.979	293.000000	955.45	0.00e+00	0.982818	0.800000
6-220	6	110559668	110559818	+	520.8	0.716	291.000000	682.46	0.00e+00	0.721649	0.456790
7-211	7	159940265	159940415	-	520.8	0.858	313.000000	347.44	0.00e+00	0.758741	0.318841
9-180	9	107228686	107228836	+	520.8	0.490	291.000000	6369.67	0.00e+00	0.646048	0.533981
1-406	1	86001518	86001668	+	519.0	0.986	293.000000	1586.94	0.00e+00	0.352113	0.217391
1-411	1	286583908	286584058	-	519.0	0.997	290.000000	3808.67	0.00e+00	0.989655	1.000000
2-283	2	45825047	45825197	-	519.0	0.993	291.000000	827.97	0.00e+00	0.993103	0.500000
4-265	4	5460460	5460610	+	519.0	0.973	292.000000	1269.56	0.00e+00	0.972603	0.125000
7-220	7	135617741	135617891	-	519.0	0.945	304.000000	1190.21	0.00e+00	0.393103	0.585227
8-244	8	163288391	163288541	+	519.0	0.993	290.000000	198.37	0.00e+00	0.965517	0.800000
8-239	8	171072110	171072260	-	519.0	0.584	294.000000	3808.67	0.00e+00	0.523297	0.684211
3-280	3	221372394	221372544	-	517.2	0.997	293.000000	612.18	0.00e+00	0.583333	0.400000
3-270	3	229606551	229606701	+	517.2	0.632	308.000000	351.44	0.00e+00	0.266667	0.531818
5-314	5	21924609	21924759	-	517.2	0.600	289.000000	18977.67	0.00e+00	0.512111	0.290780
5-315	5	122517699	122517849	+	517.2	0.952	289.000000	948.88	0.00e+00	0.951557	0.571429
7-232	7	132851078	132851228	-	517.2	0.828	293.000000	311.11	0.00e+00	0.431907	0.438356
9-181	9	142728666	142728816	-	517.2	0.703	289.000000	1265.18	0.00e+00	0.685121	0.384615
2-284	2	55222733	55222883	-	515.4	0.772	288.000000	4728.00	0.00e+00	0.714286	0.524390
7-210	7	8709059	8709209	-	515.4	0.803	313.000000	60.04	0.00e+00	0.841549	0.555556
7-195	7	111014006	111014156	-	515.4	0.498	341.000000	331.79	0.00e+00	0.354167	0.231183
7-223	7	128478697	128478847	-	515.4	0.575	302.000000	1112.47	0.00e+00	0.376344	0.597701
1-409	1	182128890	182129040	-	513.6	0.434	291.000000	35.36	0.00e+00	0.331010	0.250000
2-285	2	221208405	221208555	+	513.6	0.854	288.000000	2094.04	0.00e+00	0.937282	0.277778
5-318	5	27151732	27151882	-	513.6	0.806	287.000000	2094.04	0.00e+00	0.371930	0.743017
5-317	5	183360184	183360334	+	513.6	0.795	288.000000	4711.58	0.00e+00	0.306620	0.713568
6-221	6	163202460	163202610	+	513.6	0.817	290.000000	897.44	0.00e+00	0.351916	0.677419
7-234	7	167147035	167147185	-	513.6	0.747	290.000000	1884.63	0.00e+00	0.748227	0.281690
8-245	8	137559369	137559519	+	513.6	0.632	289.000000	1570.53	0.00e+00	0.442509	0.431250
1-412	1	229972074	229972224	-	511.8	0.983	287.000000	1878.07	0.00e+00	0.634146	0.476190
3-271	3	21572948	21573098	-	511.8	0.878	305.000000	426.83	0.00e+00	0.777385	0.269841
4-254	4	155851071	155851221	+	511.8	0.868	301.000000	383.28	0.00e+00	0.197232	0.400862
4-268	4	158516774	158516924	+	511.8	0.861	286.000000	2682.95	0.00e+00	0.800699	0.473684
9-183	9	82647933	82648083	+	511.8	0.293	286.000000	3756.13	0.00e+00	0.293706	0.693069
1-414	1	12355896	12356046	-	510.0	0.909	285.000000	534.71	0.00e+00	0.915789	0.208333
1-413	1	282752805	282752955	-	510.0	0.843	286.000000	246.25	0.00e+00	0.729825	0.584416
10-163	10	148287312	148287462	+	510.0	0.430	285.000000	719.81	0.00e+00	0.403509	0.417647
2-286	2	223959510	223959660	+	510.0	0.734	285.000000	2339.38	0.00e+00	0.680702	0.681319
4-269	4	31089299	31089449	+	510.0	0.948	285.000000	292.42	0.00e+00	0.590106	0.474138
5-316	5	65447934	65448084	+	510.0	0.449	288.000000	30.88	3.84e-307	0.336842	0.396825
5-320	5	215703196	215703346	+	510.0	0.717	287.000000	24.06	2.37e-277	0.347368	0.586022
6-222	6	127969851	127970001	-	510.0	0.762	287.000000	1100.88	0.00e+00	0.550877	0.640625
8-209	8	12902018	12902168	+	510.0	0.907	328.000000	306.80	0.00e+00	0.903915	0.555556
8-248	8	103223380	103223530	+	510.0	0.923	285.000000	3119.17	0.00e+00	0.617544	0.577982
2-282	2	11990971	11991121	+	508.3	0.930	292.000000	582.79	0.00e+00	0.880282	0.323529
4-267	4	167106210	167106360	+	508.3	0.585	289.000000	230.24	0.00e+00	0.438596	0.187500
5-323	5	3412571	3412721	-	508.3	0.796	284.000000	582.79	0.00e+00	0.732394	0.315789
5-325	5	80705655	80705805	+	508.3	0.972	284.000000	4662.33	0.00e+00	0.971831	0.875000
6-223	6	150999989	151000139	-	508.3	0.761	286.000000	565.13	0.00e+00	0.753521	0.814286
7-231	7	133639488	133639638	-	508.3	0.530	295.000000	981.54	0.00e+00	0.510563	0.661871
8-247	8	33373649	33373799	-	508.3	0.975	285.000000	1554.11	0.00e+00	0.894366	0.166667
1-417	1	191128009	191128159	-	506.5	0.761	284.000000	53.10	0.00e+00	0.586957	0.547368
2-218	2	15879372	15879522	-	506.5	0.764	358.000000	170.49	0.00e+00	0.712230	0.900000
5-321	5	66137690	66137840	+	506.5	0.965	286.000000	2064.85	0.00e+00	0.908127	0.153846
6-225	6	165183278	165183428	+	506.5	0.750	284.000000	1327.40	0.00e+00	0.787234	0.100000
7-235	7	172820467	172820617	+	506.5	0.880	290.000000	269.33	0.00e+00	0.531250	0.207407
8-249	8	162106813	162106963	+	506.5	0.873	284.000000	129.05	0.00e+00	0.869258	0.162162
10-155	10	143175213	143175363	-	504.7	0.823	297.000000	169.89	0.00e+00	0.600000	0.354545
2-287	2	2502103	2502253	-	504.7	0.830	284.000000	462.95	0.00e+00	0.677305	0.703297
3-285	3	4448971	4449121	-	504.7	0.703	284.000000	578.69	0.00e+00	0.508834	0.546763
3-286	3	161995821	161995971	+	504.7	0.781	282.000000	9259.00	0.00e+00	0.780142	0.451613
3-287	3	186496583	186496733	-	504.7	0.449	282.000000	974.63	0.00e+00	0.404255	0.833333
4-270	4	135939989	135940139	-	504.7	0.908	285.000000	1322.71	0.00e+00	0.610909	0.485981
7-239	7	5145512	5145662	-	504.7	0.781	282.000000	771.58	0.00e+00	0.290780	0.480000
8-246	8	143211057	143211207	+	504.7	0.298	288.000000	500.49	0.00e+00	0.401042	0.339130
8-242	8	156829164	156829314	+	504.7	0.622	293.000000	617.27	0.00e+00	0.551546	0.045977
1-375	1	11949673	11949823	-	502.9	0.922	310.000000	354.85	0.00e+00	0.386047	0.378788
1-421	1	56225558	56225708	-	502.9	0.998	281.000000	2636.05	0.00e+00	1.000000	0.000000
10-164	10	146621692	146621842	-	502.9	0.475	283.000000	2636.05	0.00e+00	0.501887	0.643939
2-261	2	93761398	93761548	-	502.9	0.965	310.000000	461.31	0.00e+00	0.953737	0.307692
3-281	3	32127660	32127810	-	502.9	0.649	292.000000	227.81	0.00e+00	0.574468	0.166667
4-271	4	186782232	186782382	-	502.9	0.982	281.000000	3075.39	0.00e+00	0.775801	0.031746
4-272	4	239964174	239964324	-	502.9	0.989	281.000000	9.03	2.69e-162	0.992883	0.000000
6-228	6	59568156	59568306	+	502.9	0.635	281.000000	1677.48	0.00e+00	0.597865	0.424779
7-236	7	124898662	124898812	+	502.9	0.880	285.000000	323.73	0.00e+00	0.268817	0.622549
8-250	8	24535140	24535290	+	502.9	0.738	281.000000	18452.33	0.00e+00	0.864769	0.157895
9-182	9	15990814	15990964	+	502.9	0.982	286.000000	2306.54	0.00e+00	0.985765	0.250000
9-184	9	104254046	104254196	+	502.9	0.762	284.000000	1318.02	0.00e+00	0.765125	0.257576
1-423	1	6405401	6405551	+	501.1	0.226	280.000000	6.97	3.43e-134	0.258278	0.616071
1-422	1	234322543	234322693	+	501.1	0.883	281.000000	123.40	0.00e+00	0.857143	0.825000
1-408	1	291596691	291596841	+	501.1	0.509	292.000000	634.02	0.00e+00	0.546875	0.043103
10-161	10	99811131	99811281	-	501.1	0.641	286.000000	1149.17	0.00e+00	0.303571	0.461538
5-306	5	212704102	212704252	-	501.1	0.893	306.000000	262.67	0.00e+00	0.925926	0.250000
6-226	6	123519200	123519350	+	501.1	0.577	283.000000	557.17	0.00e+00	0.778571	0.774194
6-227	6	154538007	154538157	+	501.1	0.996	283.000000	1225.78	0.00e+00	0.710037	0.782051
7-237	7	71344384	71344534	+	501.1	0.996	284.000000	799.42	0.00e+00	0.782143	0.704918
8-251	8	76947912	76948062	+	501.1	0.794	281.000000	612.89	0.00e+00	0.616487	0.626168
8-252	8	112241145	112241295	-	501.1	0.993	280.000000	4596.67	0.00e+00	0.814286	0.596154
8-253	8	139632008	139632158	-	501.1	0.377	280.000000	1532.22	0.00e+00	0.308244	0.404145
9-185	9	25935710	25935860	+	501.1	0.833	280.000000	262.67	0.00e+00	0.755396	0.250000
1-416	1	28611145	28611295	-	499.3	0.786	284.000000	678.56	0.00e+00	0.856631	0.600000
2-278	2	215329382	215329532	+	499.3	0.961	297.000000	199.14	0.00e+00	0.913208	0.652174
3-283	3	36002124	36002274	-	499.3	0.989	288.000000	538.85	0.00e+00	0.339286	0.398649
4-274	4	198739698	198739848	-	499.3	0.925	280.000000	872.43	0.00e+00	0.917563	0.565217
5-329	5	172439822	172439972	-	499.3	0.436	282.000000	704.65	0.00e+00	0.398577	0.704142
5-319	5	212727742	212727892	+	499.3	0.279	287.000000	555.18	0.00e+00	0.232824	0.497512
1-419	1	139470218	139470368	+	497.5	0.814	283.000000	109.31	0.00e+00	0.892086	0.166667
1-425	1	149968302	149968452	+	497.5	0.835	280.000000	2028.37	0.00e+00	0.830935	0.340426
1-426	1	204903707	204903857	+	497.5	0.993	279.000000	1014.19	0.00e+00	0.996403	1.000000
1-428	1	258930807	258930957	+	497.5	0.907	278.000000	2281.92	0.00e+00	0.895683	0.862069
1-427	1	296068968	296069118	-	497.5	0.882	279.000000	1521.28	0.00e+00	0.909420	0.600000
4-273	4	112838125	112838275	+	497.5	0.953	280.000000	3651.07	0.00e+00	0.564286	0.836066
4-277	4	171470539	171470689	+	497.5	0.935	278.000000	4563.83	0.00e+00	0.920578	0.590909
5-328	5	31838605	31838755	+	497.5	0.804	283.000000	480.40	0.00e+00	0.805147	0.301887
5-331	5	151926193	151926343	-	497.5	0.982	278.000000	1014.19	0.00e+00	0.712230	0.062500
7-227	7	47953408	47953558	-	497.5	0.710	297.000000	137.26	0.00e+00	0.664234	0.141304
7-242	7	51043091	51043241	+	497.5	0.953	278.000000	4563.83	0.00e+00	0.703971	0.585366
8-254	8	82917048	82917198	+	497.5	0.996	278.000000	9127.67	0.00e+00	0.807971	0.867925
1-429	1	7295663	7295813	+	495.7	0.924	277.000000	4547.42	0.00e+00	0.866426	0.702703
3-282	3	219484636	219484786	-	495.7	0.986	291.000000	606.32	0.00e+00	0.974910	0.571429
5-330	5	79531658	79531808	+	495.7	0.262	278.000000	649.63	0.00e+00	0.298319	0.347305
6-229	6	4897484	4897634	-	495.7	0.759	277.000000	14.48	7.11e-212	0.754513	0.088235
9-187	9	11537974	11538124	-	495.7	0.201	277.000000	505.27	0.00e+00	0.202166	0.438914
9-189	9	80725328	80725478	-	495.7	0.604	277.000000	1399.21	0.00e+00	0.288809	0.395939
1-415	1	204914540	204914690	-	493.9	0.572	285.000000	183.07	0.00e+00	0.739927	0.746479
3-294	3	227720032	227720182	-	493.9	0.975	276.000000	2013.78	0.00e+00	0.931159	0.421053
5-334	5	193710494	193710644	-	493.9	0.968	276.000000	2589.14	0.00e+00	0.695652	0.809524
6-230	6	123923509	123923659	+	493.9	0.975	276.000000	18124.00	0.00e+00	0.804348	0.444444
7-241	7	165383954	165384104	-	493.9	0.935	279.000000	362.48	0.00e+00	0.942029	0.312500
1-394	1	171508674	171508824	+	492.1	0.917	302.000000	261.71	0.00e+00	0.840000	0.477273
10-162	10	133391937	133392087	+	492.1	0.906	286.000000	141.08	0.00e+00	0.532847	0.664062
2-291	2	16366858	16367008	-	492.1	0.989	280.000000	668.83	0.00e+00	0.967273	0.222222
2-294	2	234575717	234575867	+	492.1	0.612	279.000000	3611.67	0.00e+00	0.645038	0.258065
3-288	3	17012196	17012346	-	492.1	0.652	280.000000	173.64	0.00e+00	0.664234	0.532609
4-276	4	103157318	103157468	-	492.1	0.917	278.000000	3009.72	0.00e+00	0.507246	0.544118
4-280	4	140820942	140821092	-	492.1	0.500	275.000000	18058.33	0.00e+00	0.345455	0.755556
5-313	5	3677846	3677996	-	492.1	0.711	289.000000	722.33	0.00e+00	0.876364	0.617647
5-336	5	7707848	7707998	-	492.1	0.703	275.000000	644.94	0.00e+00	0.716364	0.602564
